GEOID,route_id,n_stops,best_headway_min,total_trips,route_short_name,route_long_name,route_type
12086000419,30411,6,30.0,33,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086000419,30413,12,45.0,48,25,MDC NORTH - NE 135 ST/12 AVE,3
12086000419,30415,12,15.0,142,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000419,30442,6,15.0,66,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086000419,30716,8,30.0,48,135,OPALOCKA-NORTH MIAMI VIA 135 ST,3
12086000420,30408,17,25.714285714285715,115,17,163 ST TERM-VIZ VIA 17 AV,3
12086000420,30411,2,30.0,11,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086000420,30413,15,45.0,60,25,MDC NORTH - NE 135 ST/12 AVE,3
12086000420,30442,6,15.0,66,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086000420,30716,5,30.0,30,135,OPALOCKA-NORTH MIAMI VIA 135 ST,3
12086000504,28816,19,20.0,82,OPALCKA,City of Opa-Locka North Link,3
12086000504,30415,5,15.0,60,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000504,30416,14,18.0,83,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000504,30421,3,25.714285714285715,14,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000504,30716,4,15.0,30,135,OPALOCKA-NORTH MIAMI VIA 135 ST,3
12086000505,23896,6,22.5,29,HIAMAR,City of Hialeah Transit (Marlin),3
12086000505,30419,13,30.0,62,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000505,30421,21,45.0,73,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000506,28816,5,45.0,20,OPALCKA,City of Opa-Locka North Link,3
12086000506,30415,10,15.0,118,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000506,30416,8,30.0,44,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000507,30416,33,30.0,175,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000507,30419,5,36.0,21,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000507,30430,7,12.0,60,75,MIAMI LAKES-NORTH MIAMI-SUNNY ISLES,3
12086000508,23896,12,22.5,51,HIAMAR,City of Hialeah Transit (Marlin),3
12086000508,28816,3,36.0,15,OPALCKA,City of Opa-Locka North Link,3
12086000508,30411,7,16.363636363636363,44,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086000508,30413,7,22.5,32,25,MDC NORTH - NE 135 ST/12 AVE,3
12086000508,30415,21,7.5,264,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000508,30416,20,15.0,120,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000508,30421,11,45.0,38,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000508,30442,7,7.826086956521739,91,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086000508,30716,3,30.0,18,135,OPALOCKA-NORTH MIAMI VIA 135 ST,3
12086000509,28816,10,20.0,52,OPALCKA,City of Opa-Locka North Link,3
12086000509,30415,10,15.0,120,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000509,30416,12,18.0,75,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000509,30421,2,25.714285714285715,10,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000509,30716,11,15.0,72,135,OPALOCKA-NORTH MIAMI VIA 135 ST,3
12086000601,23896,11,36.0,43,HIAMAR,City of Hialeah Transit (Marlin),3
12086000601,30421,10,45.0,35,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000602,30419,10,30.0,50,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000603,23896,14,45.0,55,HIAMAR,City of Hialeah Transit (Marlin),3
12086000603,30419,8,30.0,40,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000603,30715,11,36.0,55,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000605,23896,19,36.0,70,HIAMAR,City of Hialeah Transit (Marlin),3
12086000605,30421,14,45.0,56,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000605,30432,11,13.846153846153847,119,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000605,30979,2,10.0,35,2600,REGULAR METRORAIL SERVICE,2
12086000607,23896,16,22.5,74,HIAMAR,City of Hialeah Transit (Marlin),3
12086000607,30419,10,36.0,45,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000609,23895,9,36.0,35,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000609,23896,21,22.5,125,HIAMAR,City of Hialeah Transit (Marlin),3
12086000609,30419,6,36.0,27,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000609,30432,2,15.0,20,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000610,23896,5,22.5,37,HIAMAR,City of Hialeah Transit (Marlin),3
12086000611,23896,18,36.0,72,HIAMAR,City of Hialeah Transit (Marlin),3
12086000611,30421,18,45.0,65,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000611,30715,4,36.0,20,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000612,23896,18,36.0,72,HIAMAR,City of Hialeah Transit (Marlin),3
12086000612,30421,18,45.0,65,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000612,30715,4,36.0,20,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000705,23895,18,25.714285714285715,84,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000705,23896,8,45.0,29,HIAMAR,City of Hialeah Transit (Marlin),3
12086000705,30423,4,36.0,20,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000705,30715,6,30.0,34,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000710,23895,8,22.5,35,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000710,30429,1,22.5,8,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086000710,30449,8,11.25,69,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000710,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086000711,23895,11,36.0,43,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000711,30423,13,30.0,75,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000711,30429,1,22.5,8,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086000711,30449,1,11.25,16,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000711,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086000712,30423,2,30.0,12,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000712,30429,1,22.5,8,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086000712,30449,1,11.25,16,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000712,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086000713,23895,7,45.0,28,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000713,23896,8,45.0,28,HIAMAR,City of Hialeah Transit (Marlin),3
12086000713,30423,8,30.0,41,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000713,30449,6,22.5,48,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000713,30715,8,30.0,44,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000714,23895,9,36.0,38,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000714,30449,8,22.5,61,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000715,23895,1,36.0,5,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000715,23896,8,45.0,28,HIAMAR,City of Hialeah Transit (Marlin),3
12086000715,30423,12,30.0,66,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000715,30449,12,22.5,93,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000715,30715,8,30.0,44,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000716,30423,9,30.0,50,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000717,23895,5,36.0,19,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000717,30423,9,30.0,50,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000718,23895,5,45.0,20,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000718,23896,22,45.0,78,HIAMAR,City of Hialeah Transit (Marlin),3
12086000718,30423,20,30.0,106,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000718,30449,5,22.5,40,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000718,30715,18,30.0,98,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000719,23895,1,36.0,5,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000720,23895,14,36.0,58,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000720,30449,10,22.5,75,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086000804,23895,18,22.5,77,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000804,23896,8,22.5,36,HIAMAR,City of Hialeah Transit (Marlin),3
12086000804,23909,11,90.0,22,MIASPG,City of Miami Springs Free-Bee,3
12086000804,30419,7,18.0,43,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000804,30423,14,15.0,84,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000804,30426,5,36.0,22,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086000804,30432,5,9.0,56,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000804,30979,2,10.0,35,2600,REGULAR METRORAIL SERVICE,2
12086000805,30421,14,45.0,56,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000805,30426,10,36.0,45,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086000806,23895,19,22.5,82,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000806,23896,39,22.5,201,HIAMAR,City of Hialeah Transit (Marlin),3
12086000806,23909,2,90.0,4,MIASPG,City of Miami Springs Free-Bee,3
12086000806,30419,10,18.0,56,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000806,30421,7,45.0,28,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086000806,30423,7,15.0,48,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000806,30432,16,9.0,175,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000806,30979,4,10.0,70,2600,REGULAR METRORAIL SERVICE,2
12086000807,23909,7,90.0,14,MIASPG,City of Miami Springs Free-Bee,3
12086000807,30419,9,30.0,50,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000807,30426,3,36.0,13,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086000808,23895,3,22.5,18,HIAFLA,City of Hialeah Transit (Flamingo),3
12086000808,23896,3,22.5,16,HIAMAR,City of Hialeah Transit (Marlin),3
12086000808,23909,5,90.0,10,MIASPG,City of Miami Springs Free-Bee,3
12086000808,30419,8,18.0,50,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086000808,30423,6,15.0,42,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086000808,30432,2,9.0,28,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000808,30979,2,10.0,35,2600,REGULAR METRORAIL SERVICE,2
12086000903,30404,7,15.0,48,12,NORTHSIDE - MERCY HOSP.,3
12086000903,30410,7,16.363636363636363,44,21,NORTHSIDE - DOWNTOWN,3
12086000903,30415,11,7.5,142,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000903,30416,15,30.0,81,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000903,30426,12,10.588235294117647,70,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086000903,30432,17,13.846153846153847,174,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000903,30457,3,12.857142857142858,28,279,MIAMI BEACH-NORTHSIDE,3
12086000903,30979,6,10.0,103,2600,REGULAR METRORAIL SERVICE,2
12086000904,30404,7,15.0,48,12,NORTHSIDE - MERCY HOSP.,3
12086000904,30410,7,16.363636363636363,44,21,NORTHSIDE - DOWNTOWN,3
12086000904,30415,8,15.0,92,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000904,30416,10,30.0,56,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000904,30432,17,13.846153846153847,174,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086000904,30457,3,12.857142857142858,28,279,MIAMI BEACH-NORTHSIDE,3
12086000904,30979,4,10.0,69,2600,REGULAR METRORAIL SERVICE,2
12086000905,30415,12,13.846153846153847,141,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000905,30416,9,30.0,52,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000906,30416,7,30.0,40,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000907,30415,5,13.846153846153847,63,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086000907,30416,6,30.0,36,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000907,30715,6,30.0,32,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086000908,30416,8,30.0,48,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086000908,30715,5,36.0,25,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001003,30404,7,30.0,42,12,NORTHSIDE - MERCY HOSP.,3
12086001003,30408,8,30.0,48,17,163 ST TERM-VIZ VIA 17 AV,3
12086001003,30410,7,30.0,38,21,NORTHSIDE - DOWNTOWN,3
12086001003,30411,15,25.714285714285715,90,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086001003,30415,14,13.846153846153847,162,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001003,30432,14,13.846153846153847,146,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001003,30457,6,22.5,44,279,MIAMI BEACH-NORTHSIDE,3
12086001004,30404,21,30.0,126,12,NORTHSIDE - MERCY HOSP.,3
12086001004,30408,8,30.0,48,17,163 ST TERM-VIZ VIA 17 AV,3
12086001004,30410,19,30.0,110,21,NORTHSIDE - DOWNTOWN,3
12086001004,30411,7,25.714285714285715,43,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086001004,30415,4,15.0,46,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001004,30432,25,13.846153846153847,265,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001004,30457,8,22.5,58,279,MIAMI BEACH-NORTHSIDE,3
12086001004,30719,7,10.588235294117647,111,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001005,30715,10,30.0,60,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001005,30719,10,10.588235294117647,160,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001006,29124,4,36.0,20,MIAHAIT,City of Miami Little Haiti Trolley,3
12086001006,30398,11,20.0,92,2,DOWNTOWN- NE 84 ST VIA NW 2 AVE,3
12086001006,30432,11,15.0,114,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001006,30457,6,25.714285714285715,42,279,MIAMI BEACH-NORTHSIDE,3
12086001006,30719,11,10.0,180,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001007,30408,13,13.846153846153847,87,17,163 ST TERM-VIZ VIA 17 AV,3
12086001007,30411,7,30.0,41,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086001007,30432,4,13.846153846153847,44,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001007,30457,2,22.5,15,279,MIAMI BEACH-NORTHSIDE,3
12086001007,30715,2,30.0,12,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001008,30432,10,13.846153846153847,110,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001008,30457,2,25.714285714285715,14,279,MIAMI BEACH-NORTHSIDE,3
12086001008,30715,1,30.0,6,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001008,30719,10,10.0,165,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001101,23916,1,45.0,4,NOMBLU,City of North Miami Blue,3
12086001101,23917,4,45.0,10,NOMGRN,City of North Miami Green,3
12086001101,23919,1,45.0,4,NOMORG,City of North Miami Orange,3
12086001101,30402,12,9.473684210526315,201,9,AVENTURA-DOWNTOWN VIA NE 2 AVE,3
12086001101,30407,8,45.0,29,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001101,30442,13,15.0,149,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086001101,30719,5,11.25,77,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001102,30402,11,9.473684210526315,188,9,AVENTURA-DOWNTOWN VIA NE 2 AVE,3
12086001102,30719,11,10.588235294117647,174,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001103,30715,6,30.0,32,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001103,30719,13,10.588235294117647,211,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001104,29124,2,36.0,10,MIAHAIT,City of Miami Little Haiti Trolley,3
12086001104,30398,4,10.588235294117647,42,2,DOWNTOWN- NE 84 ST VIA NW 2 AVE,3
12086001104,30399,6,15.0,67,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001104,30402,16,9.473684210526315,266,9,AVENTURA-DOWNTOWN VIA NE 2 AVE,3
12086001104,30407,21,45.0,74,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001104,30715,15,30.0,76,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001104,30718,1,36.0,5,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001204,23918,5,90.0,10,NOMRED,City of North Miami Red,3
12086001204,30399,17,13.846153846153847,193,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001204,30442,10,15.0,119,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086001204,30718,5,30.0,25,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001205,23916,1,45.0,4,NOMBLU,City of North Miami Blue,3
12086001205,23917,1,45.0,4,NOMGRN,City of North Miami Green,3
12086001205,23919,1,45.0,4,NOMORG,City of North Miami Orange,3
12086001205,30399,15,15.0,170,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001205,30402,1,12.857142857142858,14,9,AVENTURA-DOWNTOWN VIA NE 2 AVE,3
12086001205,30407,29,45.0,105,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001205,30442,1,15.0,12,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086001205,30715,12,36.0,60,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001205,30718,6,30.0,31,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001206,30399,12,15.0,135,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001206,30407,5,45.0,18,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001206,30715,4,36.0,20,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001206,30718,6,30.0,31,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001208,23916,3,90.0,6,NOMBLU,City of North Miami Blue,3
12086001208,23918,3,90.0,6,NOMRED,City of North Miami Red,3
12086001208,30399,10,13.846153846153847,115,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001208,30407,6,45.0,24,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001208,30442,9,15.0,105,125,MDC NORTH TO MIAMI BEACH VIA 125 ST,3
12086001208,30718,4,30.0,20,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001209,30399,12,13.846153846153847,137,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001209,30718,2,30.0,11,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001301,30399,10,13.846153846153847,110,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001301,30407,10,25.714285714285715,38,16,163 ST- 79ST VIA NE 6AV & NE 16AV,3
12086001301,30432,15,15.0,164,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001301,30457,2,25.714285714285715,14,279,MIAMI BEACH-NORTHSIDE,3
12086001301,30715,10,16.363636363636363,58,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086001301,30718,2,36.0,10,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001302,29124,6,36.0,30,MIAHAIT,City of Miami Little Haiti Trolley,3
12086001302,30399,12,15.0,130,3,AVENTURA-DOWNTOWN VIA BISC.BLVD.,3
12086001302,30423,2,16.363636363636363,17,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001302,30426,6,10.0,62,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001302,30432,8,15.0,88,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001302,30457,2,25.714285714285715,14,279,MIAMI BEACH-NORTHSIDE,3
12086001302,30718,4,36.0,20,203,DOWNTOWN-AVENTURA VIA BISCAYNE BLVD,3
12086001401,29124,6,30.0,35,MIAHAIT,City of Miami Little Haiti Trolley,3
12086001401,30398,16,20.0,137,2,DOWNTOWN- NE 84 ST VIA NW 2 AVE,3
12086001401,30432,11,15.0,114,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001401,30457,6,25.714285714285715,42,279,MIAMI BEACH-NORTHSIDE,3
12086001401,30719,2,10.588235294117647,32,77,NORWOOD - DOWNTOWN VIA NW 7 AVE,3
12086001402,29124,12,36.0,60,MIAHAIT,City of Miami Little Haiti Trolley,3
12086001402,30398,9,10.588235294117647,84,2,DOWNTOWN- NE 84 ST VIA NW 2 AVE,3
12086001402,30402,14,9.473684210526315,243,9,AVENTURA-DOWNTOWN VIA NE 2 AVE,3
12086001402,30432,6,13.846153846153847,64,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086001402,30457,4,25.714285714285715,28,279,MIAMI BEACH-NORTHSIDE,3
12086001501,28824,4,60.0,12,MIALIB,City of Miami - Liberty City Route,3
12086001501,30404,22,30.0,125,12,NORTHSIDE - MERCY HOSP.,3
12086001501,30408,9,25.714285714285715,58,17,163 ST TERM-VIZ VIA 17 AV,3
12086001501,30410,21,30.0,126,21,NORTHSIDE - DOWNTOWN,3
12086001501,30426,8,20.0,66,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001502,28824,1,60.0,3,MIALIB,City of Miami - Liberty City Route,3
12086001502,30404,11,30.0,66,12,NORTHSIDE - MERCY HOSP.,3
12086001502,30408,9,25.714285714285715,58,17,163 ST TERM-VIZ VIA 17 AV,3
12086001502,30410,10,30.0,60,21,NORTHSIDE - DOWNTOWN,3
12086001502,30411,10,30.0,60,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086001502,30415,8,7.5,107,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001502,30426,13,10.588235294117647,111,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001502,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086001603,23895,10,36.0,36,HIAFLA,City of Hialeah Transit (Flamingo),3
12086001603,30419,3,30.0,17,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086001603,30421,10,45.0,40,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086001603,30423,13,30.0,72,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001603,30426,9,36.0,41,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001605,23895,4,60.0,12,HIAFLA,City of Hialeah Transit (Flamingo),3
12086001605,23909,9,45.0,20,MIASPG,City of Miami Springs Free-Bee,3
12086001605,30419,8,30.0,44,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086001605,30426,9,20.0,45,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001606,23895,21,36.0,73,HIAFLA,City of Hialeah Transit (Flamingo),3
12086001606,23909,7,90.0,14,MIASPG,City of Miami Springs Free-Bee,3
12086001606,30419,11,30.0,59,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086001606,30423,7,30.0,38,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001606,30426,8,36.0,37,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001607,30409,2,30.0,12,20,AIRPORT STATION TO LINCOLN RD,3
12086001607,30418,2,15.0,21,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086001607,30421,16,45.0,64,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086001607,30423,7,30.0,39,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001607,30443,1,60.0,3,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086001608,23895,12,36.0,40,HIAFLA,City of Hialeah Transit (Flamingo),3
12086001608,23909,2,45.0,6,MIASPG,City of Miami Springs Free-Bee,3
12086001608,30419,12,30.0,65,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086001608,30421,11,45.0,44,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086001608,30423,6,30.0,33,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001701,30415,7,7.5,96,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001701,30416,13,30.0,70,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086001701,30423,13,15.0,89,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001701,30426,12,10.588235294117647,70,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086001701,30443,1,60.0,3,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086001701,30979,2,10.0,34,2600,REGULAR METRORAIL SERVICE,2
12086001702,30415,9,7.826086956521739,116,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001702,30416,9,30.0,49,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086001702,30423,8,15.0,66,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086001702,30979,2,10.0,35,2600,REGULAR METRORAIL SERVICE,2
12086001704,23903,2,10.0,28,MIAALP,City of Miami - Allapattah Route,3
12086001704,30409,6,30.0,36,20,AIRPORT STATION TO LINCOLN RD,3
12086001704,30415,10,13.846153846153847,119,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001704,30416,9,30.0,52,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086001704,30418,8,15.0,87,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086001705,23903,1,10.0,18,MIAALP,City of Miami - Allapattah Route,3
12086001705,30409,18,30.0,108,20,AIRPORT STATION TO LINCOLN RD,3
12086001705,30415,2,13.846153846153847,24,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086001705,30416,15,30.0,87,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086001705,30418,9,8.181818181818182,105,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086001801,28824,16,60.0,48,MIALIB,City of Miami - Liberty City Route,3
12086001801,30408,8,25.714285714285715,52,17,163 ST TERM-VIZ VIA 17 AV,3
12086001801,30411,8,30.0,48,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086001801,30415,7,7.5,96,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
